d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	1988387.8	2099653.0	5
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	1988387.8	2099653.0	5
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JACDCH01;g__ZC4RG19;s__ZC4RG19 sp017577565	3334343.3333333335	3299658.0	3
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	2007046.0	2007046.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__	2007046.0	2007046.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Paeniglutamicibacter	3324072.0	3778512.0	3
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Paeniglutamicibacter;s__Paeniglutamicibacter sp019084045	2264355.0	2264355.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_D	2375992.5	2375992.5	2
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_D;s__Arthrobacter_D sp001428435	1832343.0	1832343.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales	1766437.0	1766437.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae	1766437.0	1766437.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga	1766437.0	1766437.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__	1766437.0	1766437.0	1
d__Bacteria;p__Bacteroidota;c__Rhodothermia	3092798.149253731	3006056.0	67
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales	3154685.8723404254	3086419.0	47
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae	2940743.225	2914961.5	40
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas	2444999.285714286	2501548.0	7
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__	2444999.285714286	2501548.0	7
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marivirga	3800659.0	3800659.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marivirga;s__	3800659.0	3800659.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__	3924337.396946565	3436754.0	131
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__;f__	3924337.396946565	3436754.0	131
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__;f__;g__	3924337.396946565	3436754.0	131
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__;f__;g__;s__	3924337.396946565	3436754.0	131
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Natronospirillaceae	3181763.0	3181763.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Natronospirillaceae;g__Saccharospirillum	3181763.0	3181763.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Natronospirillaceae;g__Saccharospirillum;s__	3181763.0	3181763.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	2412688.3333333335	2225136.0	6
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__	2281678.0	2199804.0	5
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales	3930745.167539267	3885121.0	191
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	3930745.167539267	3885121.0	191
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pelobium	3604682.4	3584541.0	15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pelobium;s__	3604682.4	3584541.0	15
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__UBA6022	1127801.5	870053.5	16
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__UBA6022;s__	1248502.25	1054311.5	12
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae	2354953.4	2412086.0	10
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Modicisalibacter	2323151.0	2323151.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Modicisalibacter;s__	2323151.0	2323151.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microcella	1833231.0	1833231.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microcella;s__	1833231.0	1833231.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__	3609552.5789473685	3730173.0	38
d__Bacteria;p__CSP1-3;c__CSP1-3;o__CSP1-3;f__NP-7	2964123.8552631577	2654290.5	76
d__Bacteria;p__CSP1-3;c__CSP1-3;o__CSP1-3;f__NP-7;g__NP-7	2592361.434782609	2658475.0	23
d__Bacteria;p__CSP1-3;c__CSP1-3;o__CSP1-3;f__NP-7;g__NP-7;s__	2858194.4545454546	2772234.0	11
d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__	4776675.785714285	4522179.5	42
d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	4776675.785714285	4522179.5	42
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931	3640539.7770700636	3439181.0	157
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	3612559.2352941176	3418251.0	153
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter enzymogenes	6035972.0	6035972.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Protaetiibacter	2002095.75	1715077.0	4
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Protaetiibacter;s__	2002095.75	1715077.0	4
d__Bacteria;p__Deinococcota	2562662.6	2532769.5	40
d__Bacteria;p__Deinococcota;c__Deinococci	2562662.6	2532769.5	40
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales	2562662.6	2532769.5	40
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae	2706155.3	2839661.5	30
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__	2597216.222222222	2598493.0	18
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__;s__	2597216.222222222	2598493.0	18
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA2336	2725446.6666666665	2111618.0	3
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA2336;s__	2725446.6666666665	2111618.0	3
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__JAAYYF01	2681744.0	2681744.0	2
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__JAAYYF01;s__	2895446.0	2895446.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Sediminicola	4011306.0	4011306.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Sediminicola;s__	4011306.0	4011306.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__	2983835.0	2983835.0	1
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__JAFGIB01	7015992.333333333	6387620.0	15
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__JAFGIB01;g__	7805653.2	7952543.5	10
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__JAFGIB01;g__;s__	7805653.2	7952543.5	10
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus	2814925.0	2824703.0	3
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus;s__	2814925.0	2824703.0	3
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__CAIYMF01;g__JAFIHG01	2798945.3333333335	2902602.0	6
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__CAIYMF01;g__JAFIHG01;s__	2798945.3333333335	2902602.0	6
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__ELB16-189 sp019638285	2946626.0	2946626.0	1
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233	2874320.3	3085667.5	10
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__	2836795.222222222	3052098.0	9
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12	2238750.0	2238750.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__JADKAC01	2238750.0	2238750.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__JADKAC01;s__	2238750.0	2238750.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	2978942.448979592	2863804.0	49
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	2964484.8139534886	2863804.0	43
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella	4111268.5	4261356.0	6
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	3997927.25	4034471.5	4
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Chiayiivirga	3213697.0	3213697.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Chiayiivirga;s__	3213697.0	3213697.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp001427365	3826739.0	3826739.0	1
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosocosmicus;s__Nitrosocosmicus oleophilus	1868050.6923076923	1498321.0	13
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAAYBP01	3546955.9523809524	3562963.0	21
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAAYBP01;g__JAFDWI01	2728399.0	2728399.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAAYBP01;g__JAFDWI01;s__	2728399.0	2728399.0	1
d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia	2874995.101265823	2624309.0	79
d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2	2808697.4716981133	2551820.0	53
d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2;f__Gp22-AA2	2770597.0212765955	2506376.0	47
d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2;f__Gp22-AA2;g__	3173396.0714285714	3216093.0	14
d__Bacteria;p__Acidobacteriota;c__Polarisedimenticolia;o__Gp22-AA2;f__Gp22-AA2;g__;s__	3173396.0714285714	3216093.0	14
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	5171894.145833333	4271259.0	96
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__RPRB01	4132404.15625	4186869.5	32
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__RPRB01;s__	4132404.15625	4186869.5	32
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum	1271832.9166666667	1270465.0	12
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__	1264425.1818181819	1265336.0	11
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__AWTP1-9	3456901.0	3456901.0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__AWTP1-9;s__	3456901.0	3456901.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__Ga0077527	2287378.0	2287378.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__Ga0077527;s__	2287378.0	2287378.0	1
d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149	4515239.166666667	4733463.0	6
d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__SPBQ01	2219438.0	2219438.0	1
d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__SPBQ01;g__	2219438.0	2219438.0	1
d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA1149;f__SPBQ01;g__;s__	2219438.0	2219438.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01	2949158.846153846	2752986.0	13
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01;s__	2949158.846153846	2752986.0	13
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA6910	2624045.8	2657233.0	5
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA6910;g__UBA6910	2615749.0	2639917.0	4
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA6910;g__UBA6910;s__	2615749.0	2639917.0	4
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__JAGVSZ01	3940284.75	3644209.5	8
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__JAGVSZ01;s__	3940284.75	3644209.5	8
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Humibacillus;s__	2475785.0	2475785.0	1
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11	3595508.7407407407	3739087.5	54
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__	3684757.714285714	3765162.5	28
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__	3847861.5833333335	3352982.0	12
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__;s__	3847861.5833333335	3352982.0	12
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__	1845386.9285714286	1859009.0	14
d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__	1845386.9285714286	1859009.0	14
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp024711345	3247700.0	3266473.0	3
d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__VJS01	2033042.6666666667	1963202.0	3
d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__VJS01;s__	2033042.6666666667	1963202.0	3
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__JABFXC01	3461274.2333333334	3539062.5	30
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__JABFXC01;s__	3374279.588235294	3428444.0	17
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688	3241290.111111111	3251800.0	45
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKAXG01	3758528.0	3758528.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKAXG01;s__	3758528.0	3758528.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKBAM01	3251800.0	3251800.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKBAM01;s__	3251800.0	3251800.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae	6623553.636363637	6381367.5	22
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae;g__Actinocrinis	6265178.375	6124462.5	16
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae;g__Actinocrinis;s__	6265178.375	6124462.5	16
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAJPHE01	2996655.4	2795933.0	10
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAJPHE01;g__	2878909.111111111	2691221.0	9
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAJPHE01;g__;s__	2878909.111111111	2691221.0	9
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__JAFKFJ01	2054410.0	2054410.0	1
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__JAFKFJ01;s__	2054410.0	2054410.0	1
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__PLYP01	762579.25	783754.5	8
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__PLYP01;s__	762579.25	783754.5	8
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__JAKAYS01	3113126.0	3113126.0	1
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__JAKAYS01;s__	3113126.0	3113126.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793	2892147.1842105263	2738149.5	38
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__JAKACF01	2610593.0	2610593.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__JAKACF01;s__JAKACF01 sp021821585	2610593.0	2610593.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAJZMF01	3508485.0	3508485.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAJZMF01;s__	3508485.0	3508485.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKAQB01	2746722.0	2746722.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__JAKAQB01;s__	2746722.0	2746722.0	1
d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae	3570751.55	3441347.0	20
d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__	4534718.142857143	4489702.0	7
d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__;s__	4534718.142857143	4489702.0	7
d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter	2632462.5	2645243.0	14
d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__	2632462.5	2645243.0	14
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2	1852382.875	1870308.5	96
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__	1860118.8620689656	1823316.0	87
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__JAJYQH01	2955288.5	2955288.5	2
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__JAJYQH01;s__JAJYQH01 sp021794705	2895060.0	2895060.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuriferulaceae	2645560.0	2790882.0	5
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuriferulaceae;g__JAJYPN01	2179134.0	2179134.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuriferulaceae;g__JAJYPN01;s__	2179134.0	2179134.0	1
d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp021790675	2020681.0	2020681.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae	1748075.5	1748075.5	2
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__JAJYDT01	1253487.0	1253487.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__JAJYDT01;s__	1253487.0	1253487.0	1
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__JAKAAZ01	3265367.875	3358999.0	8
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__JAKAAZ01;s__	3162877.6	3125011.0	5
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Metallibacterium	1843696.0	1843696.0	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Metallibacterium;s__Metallibacterium sp021794575	1843696.0	1843696.0	1
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae;g__Actinospica	6697595.75	6659760.5	4
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae;g__Actinospica;s__	6697595.75	6659760.5	4
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01	719825.8571428572	693301.0	7
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__JAGQNO01;s__	719825.8571428572	693301.0	7
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae	2723652.88	2702637.0	50
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__	2722056.8666666667	2875580.0	15
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__;s__	2722056.8666666667	2875580.0	15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ginsengibacter	2826773.25	2758064.0	8
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ginsengibacter;s__	2826773.25	2758064.0	8
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hanamia	3692349.1714285715	3197458.0	35
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Hanamia;s__	3692349.1714285715	3197458.0	35
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15	3858815.035714286	3506798.0	56
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15	3858815.035714286	3506798.0	56
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__JAHFTY01	3070822.0	3070333.0	3
d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__20CM-2-55-15;f__20CM-2-55-15;g__JAHFTY01;s__	3070822.0	3070333.0	3
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Palsa-1295;f__Palsa-1295;g__JAFDZW01	2704034.5	2704034.5	2
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Palsa-1295;f__Palsa-1295;g__JAFDZW01;s__	2704034.5	2704034.5	2
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01	2904121.6470588236	3089288.0	17
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01	2904121.6470588236	3089288.0	17
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01;g__	2619003.5	2619003.5	2
