"oxygen tolerance","pH optimum","salinity optimum","temperature optimum","doubling time","genome size","GC content","gene density","proportion free living","biosynthetic clusters","proportion_RS_genomes","Uncultivated"
0,7.16081524660984,0,36.2341200075682,19.35178,1569767.35506345,0.48,0.981946917804148,0,0,0,"Uncultivated"
0,6.95013088616687,0.601804181263523,31.4299647057366,15.55944,2959319.874559,0.43,1.25575804138835,0,0,0,"Uncultivated"
0,7.30214324442278,1.47043568864251,24.2614601053291,9.9810285,3733265.62681876,0.38,0.892834330351912,0,2,0,"Uncultivated"
1,6.89353955808245,1.31735453929784,31.0321040834563,6.298037,3548260.16915022,0.36,0.81097983843965,0,4,0,"Uncultivated"
1,7.67531967837825,0.521605650716771,25.8017188909641,10.51614,3103660.67203029,0.38,0.985813585929322,0,2,0,"Uncultivated"
0,7.10586504119024,0,29.0878533544861,6.950741,2609325.5100962,0.43,0.841517226793552,0,3,0,"Uncultivated"
1,6.58147703572455,1.6435969397112,28.6043133438082,9.664798,3263571.8737017,0.38,0.860870857596048,0,2,0,"Uncultivated"
0,7.60360138381652,0.321570377079895,30.9881550422806,10.1729879285714,1497704.21324162,0.49,1.01255629653242,0,1,0,"Uncultivated"
1,6.7702651451051,1.45952360083563,32.9165569802587,11.42581,2072369.04761905,0.44,0.905544974617063,0,1,0,"Uncultivated"
0,6.95617238790019,0.609430927715476,39.2355696527787,12.31078,2276326.11924464,0.46,0.990114892540006,0,0,0,"Uncultivated"
0,7.03553314196358,0.545239575243205,37.1001304831841,11.94641225,2078493.11685907,0.455,1.09897898613396,0,0,0,"Uncultivated"
0,9.88720030837528,0.440125047779323,35.9022596773308,7.1601415,1766421.31676425,0.36,1.0371623042211,0,3,0.666666666666667,"Cultivated representative"
1,7.69586814377335,0.426242041720491,39.2463237655654,14.71823,1582252.75336522,0.47,1.0349528611314,0,0,0,"Uncultivated"
0,7.44168910577723,1.97845761901587,36.3806245562528,6.326052,2096779.02621723,0.5,1.34902489146559,0,0,0,"Uncultivated"
1,7.45432773125953,0.0101092134224463,46.1620072696014,21.720065,1664848.27512777,0.45,0.97284972400813,0,0,0,"Uncultivated"
0,7.44641886347158,0,34.3364290752671,18.71608,1853058.04676754,0.44,1.01423159837063,0,5,0,"Uncultivated"
1,7.32203914993271,0.0226106329158773,34.9779361431031,12.5983396666667,1611188.79946345,0.47,1.09113810342134,0,2,0,"Uncultivated"
0,6.8911451961413,0,45.0829373314699,14.19582,2060947.53669525,0.48,1.10708548815419,0,0,0,"Uncultivated"
0,7.66382106528609,0.164917316160337,35.4596740159934,8.0155085,1965203.56399584,0.405,1.04930631988735,0,4,0,"Uncultivated"
0,6.7612903643841,1.12221702846928,45.8653233055285,13.749745,1894870.74524757,0.52,1.02422624697806,0,2,0,"Uncultivated"
1,6.89749357519717,0,43.6727660066104,9.334262,1678105.81701257,0.49,1.09914994425864,0,0,0,"Uncultivated"
1,6.64117361272714,0,34.3147080233833,15.32938,2502443.51372203,0.4,0.990545116929689,0,2,0,"Uncultivated"
1,7.78926327707569,0,41.7134198395049,13.715465,6884616.38830898,0.53,1.13829117669676,1,0,0,"Uncultivated"
1,7.94543375834625,1.75979933702532,47.5172937001184,10.91217,5025031.17375983,0.64,1.03520785614333,1,1,0,"Uncultivated"
1,6.9604361363802,0,45.6313000443814,22.8577,7881119.79166667,0.62,0.991765186256901,1,2,0,"Uncultivated"
1,8.1938794027843,1.4163807193114,39.3502472561924,15.19822,5753406.4,0.51,1.2486515814353,1,1,0,"Uncultivated"
1,7.70079063879426,0,35.6437139509029,13.565065,8218542.89409398,0.525,1.04820783548032,1,1,0,"Uncultivated"
1,8.24947356726446,2.21239916364479,49.9985615061861,16.79922,5426840.86395233,0.59,1.03548532970955,1,0,0,"Uncultivated"
1,8.10078076625947,1.33405097393659,33.0181091321729,7.34416,7929406.02115541,0.51,1.11336406286556,1,0,0,"Uncultivated"
1,7.25144784754287,0.612081592298183,37.8170594292304,9.984925,5227548.3214649,0.59,1.07198809525127,1,2.5,0,"Uncultivated"
1,8.19591480369089,1.01033870897896,48.6717904785511,10.76806,5082464.30713857,0.61,0.962939358656723,1,2,0,"Uncultivated"
1,6.80019846703205,0,35.0918654470744,15.666393,7067410.1952601,0.55,1.04303539450348,1,1.5,0,"Uncultivated"
0,7.91536277400118,2.5879894461445,55.1117083408997,10.307086,4227460.51838457,0.65,0.96080749673016,1,8,0,"Uncultivated"
1,7.89670630723913,0,42.1063856158915,11.2447737894737,3248202.15106331,0.54,1.01892207109424,1,1,0.181818181818182,"Cultivated representative"
1,8.42764782826763,0.458709040543124,46.6738058258339,8.724994,2650224.13149047,0.47,0.966925782103416,1,0,0.0434782608695652,"Cultivated representative"
1,6.54425846560156,0,41.6594576367787,8.887595,4246938.97833433,0.6,1.0039150346222,1,1,0,"Uncultivated"
0,7.62729726306298,0,44.0394716651282,8.0553255,3100988.34603317,0.425,0.888569709840673,1,1,0.0625,"Cultivated representative"
1,6.9524259671519,0,36.7492381670391,12.226285,4024649.74847962,0.53,1.00340583467845,1,0,0,"Uncultivated"
1,6.61124878436554,0,41.3757709129507,15.4890733333333,5245172.70861833,0.61,1.06804629899888,1,1,0,"Uncultivated"
0,7.03722319083642,0,32.7642557453028,8.297935,3997521.56602522,0.47,1.12255873412692,1,0,0.333333333333333,"Cultivated representative"
1,7.9978070654852,0,44.614030407658,12.53654,4121670.90091851,0.56,1.02273099045593,1,1,1,"Cultivated representative"
1,7.32979814446411,0,40.1395411986084,13.87805675,3148734.89932886,0.52,0.955568727838573,1,1.5,1,"Cultivated representative"
0,7.51719205060004,0,42.6061949075083,11.194995,2996126.60581474,0.48,1.06742806530439,1,0,0.5,"Cultivated representative"
1,8.04227875446725,0.840112173148322,39.0761751691232,10.4442073333333,2212477.14671063,0.495,1.02839147009708,1,1,0,"Uncultivated"
1,7.77171645701843,0.413092175614882,46.129205165066,13.08362,5259642.39392255,0.62,1.11884998004318,1,0,0,"Uncultivated"
0,7.34599374667085,0,42.5717760184101,18.868385,2919390.63678114,0.535,0.982224286063383,1,1,0,"Uncultivated"
1,8.34915436617429,0,39.5338836384378,10.13791,4003076.05844886,0.4,1.05170776937805,1,1,0,"Uncultivated"
1,7.05992484413775,0,40.3642094476789,11.7522294285714,3831017.18451658,0.54,0.967694031563458,1,1.5,0,"Uncultivated"
1,7.99977234658147,2.62394205200971,47.0371372649966,16.12981,3818819.48317531,0.54,1.10313644181539,1,0,0,"Uncultivated"
1,7.76019618443802,0.776460043537812,42.7609257863124,12.3262108333333,3350408.50994985,0.63,1.11295035289737,1,0,0,"Uncultivated"
1,7.38672489034733,0.72224867566333,40.5630414373785,13.5018229411765,4389345.15335835,0.62,0.984172907095894,1,2,0,"Uncultivated"
1,7.07863262129254,0.411467667821389,42.6006048873466,9.174155,3285357.33053074,0.68,1.06685263278277,1,1,0,"Uncultivated"
1,6.46207139594593,0.0891862602864917,39.2265713357395,12.9353947272727,3587479.36838001,0.54,1.04334641443582,1,2,0,"Uncultivated"
1,6.69268867557433,0.230284253172582,43.4606939960359,11.7096854545455,4350029.6735905,0.64,1.06507929026961,1,4,0,"Uncultivated"
1,6.44225413315181,0,40.1968897326178,11.069295,4030318.22810591,0.51,1.03501990251064,1,0,0,"Uncultivated"
1,7.16344041635957,0.0769548156784123,40.2228171105768,12.170678,4285932.32205368,0.49,1.15064532353665,1,1,0,"Uncultivated"
1,7.34534537965761,0,41.7319271753241,15.6585164,3335715.35674122,0.51,1.06129313795116,1,1,0,"Uncultivated"
1,7.24773465171539,0.391776818690434,37.8609515896351,9.071134875,2940965.23517382,0.45,1.01254041565292,1,2,0,"Uncultivated"
1,7.64957491785692,0.792328187584382,40.0842171093974,14.5668122727273,5162292.25509142,0.52,1.1001596623915,1,2,0,"Uncultivated"
1,7.13388887412857,0,34.7717790939285,10.8153762,4480051.18710521,0.56,0.912586424049302,1,3.5,0,"Uncultivated"
1,6.95357561848384,0,41.2313982778519,14.57983,3537721.0485133,0.58,1.24745435815543,1,0,0,"Uncultivated"
1,6.56617740674166,0,40.5885441298578,12.0777864545455,4119360.15546279,0.54,1.03253746846922,1,3,0,"Uncultivated"
1,7.79689477413711,0,41.964194184824,9.973604,5478633.80787176,0.53,1.03109667022594,1,1,0,"Uncultivated"
0,6.99646452845996,0,41.9935082936208,9.541807,3031310.14961585,0.59,1.17440684565107,1,0,0,"Uncultivated"
1,7.45982680546494,0.0557572552232129,40.1041156007063,12.1413057142857,2920574.02958655,0.65,0.975115295825253,1,1,0,"Uncultivated"
1,7.90875274604545,0.082699031179773,40.5102870552924,15.907714,2932254.00359681,0.56,1.13932239287948,1,0,0,"Uncultivated"
1,8.20614845916933,1.58130067869213,41.1985756568933,12.216811,3695009.2284976,0.53,1.0139671684437,1,1,0,"Uncultivated"
1,7.99502401879116,0.19765269464805,46.0023218604113,19.241201875,4283689.34142114,0.56,0.993349899549604,1,1,0,"Uncultivated"
0,7.67262047395707,2.06686123433349,48.5300843938675,11.62185,3306837.75811209,0.5,1.08948592559025,1,0,0,"Uncultivated"
1,8.08301230199259,0.0644027335119579,45.1498689429742,15.0146979310345,4327949.54567193,0.53,1.00001063070011,1,2,0,"Uncultivated"
1,7.53448755018183,0,40.4414924914235,15.432615,4900516.1526494,0.52,1.04627670293967,1,2,0,"Uncultivated"
1,8.14211653103886,0.758426214883579,51.9429844379366,10.82115,5295778.24221758,0.6,0.873007432714245,1,2,0,"Uncultivated"
1,8.36201674765669,0,43.0925078543609,11.20665,4327315.38687849,0.49,0.945028893068621,1,0,0,"Uncultivated"
1,8.1659486564095,0.111689397007268,44.6578075348952,10.085734,3534313.38028169,0.575,1.09442000150907,1,0,0,"Uncultivated"
1,7.58466998943416,1.47779635647003,47.0497165357607,14.2948733333333,4437710.52631579,0.55,1.0051631290739,1,2,0,"Uncultivated"
1,8.45251477346637,2.06558610755286,42.4390122408819,13.83353,4464529.06055806,0.48,1.03164840767252,1,0,0,"Uncultivated"
1,7.21400544583489,0.0470900783970605,39.9862901642529,15.3748875,4555657.12956502,0.595,1.12296402161568,1,1,0,"Uncultivated"
1,8.03361885593151,1.91288931724674,44.5788553039794,15.3651,6640824.88570861,0.65,1.08829724283066,1,0,0,"Uncultivated"
1,7.9818623101021,3.02421409410227,43.4955058960901,15.42555,5277460.72423398,0.63,0.923884851349757,1,3,0,"Uncultivated"
1,7.41876189366161,0,49.1450976487705,15.46872,3644191.72932331,0.62,1.10081789781178,1,1,0,"Uncultivated"
1,8.1904668788504,0,52.5746836527683,11.57878,6733090.99548586,0.64,0.937205138537692,1,3,0,"Uncultivated"
1,6.76682152562931,0,43.2259628520051,11.5812035,5142349.3360572,0.64,1.03076535792965,1,1,0,"Uncultivated"
1,7.28555543535829,0.15395838565163,39.3840459269905,20.7247075,6435059.80019699,0.575,1.0415998694328,1,1.5,0,"Uncultivated"
1,6.89152685584115,0.287963281389054,37.7739259121877,13.5606275,4149916.38065523,0.58,1.06047384350296,1,1,0,"Uncultivated"
1,7.26571932441854,0.326054871054251,40.0462384273009,9.572658,4693091.67625623,0.6,1.20393399531994,1,0,0,"Uncultivated"
1,7.24012088328788,0,34.8837357760018,17.16976,4771780.42426498,0.57,1.05421454053899,1,2,0,"Uncultivated"
1,8.34784133083443,0.338280842619249,41.9820879322016,11.91119,6339779.1588059,0.64,0.961354158005523,1,2,0,"Uncultivated"
0,7.70698509279048,1.24811619307603,47.2623822183354,11.52628,6725018.66038106,0.66,1.04886311825165,1,1,0,"Uncultivated"
1,7.84898617426779,1.35180593511816,48.9099493351662,16.76884,7034579.62092986,0.66,0.964203124229985,1,1,0,"Uncultivated"
0,7.72680234181159,3.01406454749885,52.5363493196965,11.46273,5546588.07882965,0.64,0.973540343778502,1,2,0,"Uncultivated"
1,8.07043773044717,3.39013958540094,44.9680533622688,14.740545,5269316.2864429,0.605,0.943696831227595,1,2,0,"Uncultivated"
1,7.5789155100265,0.334695230771659,38.6030102510496,13.167896,4371479.25764192,0.61,1.12936824063408,1,0,0.0833333333333333,"Cultivated representative"
1,8.26952864622022,0.724256947968001,36.1798547621041,13.539785,5073174.29928013,0.515,0.887346433577413,1,5,0,"Uncultivated"
0,7.3515662194454,0,79.757875912199,9.410881,3427981.32045089,0.655,1.02073535282186,1,0,0.0714285714285714,"Cultivated representative"
0,7.88446090108751,3.16067792015053,43.3982641095591,17.697775,7636003.36700337,0.625,1.09565371203887,1,0,0,"Uncultivated"
1,7.21734069232602,0.87408320675574,41.4229766146926,7.87048,6042031.81818182,0.56,0.922514777163311,1,1,0,"Uncultivated"
1,6.84153067558651,0.0674435953596418,42.4474768096225,16.4036875,5219185.29591629,0.58,1.10068075222625,1,2,0,"Uncultivated"
0,7.43819974633775,4.07030928628938,50.0037523407615,14.92855,3940103.91198044,0.6,1.07598294175912,1,0,0,"Uncultivated"
1,7.16392509060523,0,29.1859542343667,7.207256,10032999.4858612,0.51,0.794908974928186,1,16,0,"Uncultivated"
1,7.29801919589704,1.40108849585251,34.5406227131336,13.167945375,5470335.86706735,0.6,0.879512038911767,1,2.5,0,"Uncultivated"
1,7.32346846960209,0.0711759257181437,30.4401008419532,13.28807,6202964.36934371,0.575,1.05353561976874,1,12,0.130434782608696,"Cultivated representative"
1,7.25622047229095,0,33.392844764608,20.02197,8122210.86359475,0.67,1.05404601697031,1,3,0,"Uncultivated"
1,7.0086486537151,1.89843012032635,43.4864920424767,13.0508952,6371953.22841594,0.62,1.14448378269722,1,2,0,"Uncultivated"
1,8.10963850330925,1.37126603268727,39.3943932709084,8.72387433333333,8541621.7381928,0.62,0.896850245286486,1,69,0,"Uncultivated"
1,7.90370249052197,0.857124933978975,37.8980162409402,8.866595,10153184.1199109,0.67,0.802672929783126,1,45,0,"Uncultivated"
1,7.30087799726514,0.254955631298103,38.1473188920471,20.836195,9470532.92410714,0.675,0.976099313496227,1,4,0,"Uncultivated"
0,6.87649632682916,3.75343178116512,55.9879785722328,11.5507,1930693.19640565,0.47,0.994311570704015,1,0,1,"Cultivated representative"
1,6.74522585270047,0.281722092822497,35.0613356768429,10.1724495,5704780.84461969,0.665,0.988073726638101,1,3,0,"Uncultivated"
1,8.18729828153804,3.12512315038919,33.6271948305078,16.28715,3559627.32129229,0.6,1.11628079821938,1,0,0,"Uncultivated"
1,7.26015929867454,2.34982964512618,35.0924503391636,7.53755955555556,3853753.28659071,0.63,1.01945675862216,1,2,0,"Uncultivated"
0,7.72203751730362,1.96684090952224,63.1763765242232,6.797374,3457814.52658885,0.67,1.04808434687747,1,0,0,"Uncultivated"
1,6.08974158006247,1.59357287727382,36.6714635285306,9.474727875,4394968.75616655,0.615,1.0177489421443,1,1,1,"Cultivated representative"
0,7.66088224106119,2.41354796345625,55.5208494367893,7.372039,4324889.7329086,0.68,0.942223484989706,1,3,0.25,"Cultivated representative"
0,7.80571730608219,2.03665357368285,70.0873542469103,6.003768,2013286.81088625,0.65,1.03464769985858,1,0,0.181818181818182,"Cultivated representative"
1,6.6626584018974,0.639281758518771,56.8551063935343,12.55099,3215081.51143688,0.58,1.08486557493552,1,2,0.5,"Cultivated representative"
1,8.08589855327352,0.0603426784525514,39.5027214073971,9.343553,4712773.37196889,0.7,1.11947056993761,1,0,0,"Uncultivated"
1,8.00629658616129,1.72285656490435,34.185285649612,6.344074,3659268.23501596,0.64,1.03541574122683,1,1,0,"Uncultivated"
1,7.70470889560734,1.53305177576352,31.3219140378906,3.270976,3944079.75460123,0.68,0.861221939641875,1,1,0,"Uncultivated"
1,8.18595857461858,0.503612115050047,33.4583172422389,9.542934,3823133.79441927,0.65,1.04395398742389,1,0,0,"Uncultivated"
1,8.09263382868942,4.30767939384238,36.7173148619412,8.40277,3663857.98066255,0.635,1.01440349495787,1,1,0,"Uncultivated"
1,7.88705222923386,0.111397838590468,28.2866632270499,9.303426,3140442.93015332,0.69,1.03712352992232,1,1,0,"Uncultivated"
1,8.08503090239675,1.82205973579449,38.2232857542527,11.24187825,3624634.29752066,0.64,1.0647228835003,1,1,0,"Uncultivated"
1,6.8674036532668,1.05797599499298,34.7502909658006,7.162093,5366720.43010753,0.67,1.3338161022516,1,0,0,"Uncultivated"
1,8.04431961388975,0.822941660721146,32.4616794285124,6.823256,3682613.58385954,0.64,1.08317395899246,1,0,0,"Uncultivated"
1,7.83907800118288,2.05482288315771,34.975329208581,13.73767,4212844.97444634,0.66,1.11648483181962,1,0,0,"Uncultivated"
1,7.19307557602125,0,26.2964414891003,5.425198,4940003.14432449,0.62,0.948176600596997,1,0,0,"Uncultivated"
1,7.12186933066417,0,32.1580384975805,8.584423,4347425.56208224,0.62,0.936018979427151,1,0,0,"Uncultivated"
1,7.76388199696052,2.6000656902363,37.7779437506566,11.3031245,4816240.16780283,0.65,1.22139429450421,1,0,0,"Uncultivated"
1,7.83241072062214,3.0079632846416,34.0745241358756,8.494622,4214478.32015271,0.615,0.984698804654437,1,0,0,"Uncultivated"
0,7.40892846317144,0.0940485553712395,50.4206771949441,12.036035,1157978.70820234,0.58,1.21059148253943,1,1,0,"Uncultivated"
0,7.93548555533969,1.22232282342094,45.4198485821491,20.0880766666667,2907484.03719055,0.55,1.00943513627952,1,0,0,"Uncultivated"
0,5.64037816735956,0.355664891334121,44.648627546968,13.806843,2719587.32855929,0.5,1.15144233773143,1,0,0,"Uncultivated"
0,7.06741261558522,0,53.1714165834244,13.48751,1083325.86654091,0.55,1.13282496125976,1,0,0,"Uncultivated"
0,7.08878161609056,0.936326496413937,53.2527685904852,17.3468133333333,1826333.9180354,0.54,1.16752986410174,1,0,0,"Uncultivated"
0,5.70834269680037,0,47.1277567848801,11.97032,2442533.52930369,0.53,1.09065936752287,1,0,0,"Uncultivated"
0,6.95338490621068,0,54.8075669736826,18.862236,2132368.54515444,0.54,1.07205551024922,1,1,0,"Uncultivated"
0,6.92524066858806,0,47.897817910905,18.453855,2548776.04580881,0.5,1.13072172608253,1,1,0,"Uncultivated"
0,6.56547413470951,0,50.6303515838557,19.79945,2332556.60987708,0.61,1.03642128629959,1,0,0,"Uncultivated"
0,7.1682597088929,0.131449638598477,46.5697366894285,14.54582,1992578.88585898,0.54,1.20091045230484,1,0,0,"Uncultivated"
0,7.47382069580522,1.44833154026236,51.0647414584288,15.74527,2890777.95975667,0.47,1.09872899515467,1,0,0,"Uncultivated"
0,6.82456788871649,0,43.4343317491848,17.04671,2797435.94943554,0.49,1.07513536286004,1,0,0,"Uncultivated"
0,7.16169104304553,0.0523734804351991,43.32438413975,8.3532024,1430869.292327,0.57,1.07862694509293,1,0,0,"Uncultivated"
1,6.28907256852515,0.828155611696407,35.284020651883,18.213138,3348783.80039331,0.67,1.06594156006406,1,0,0,"Uncultivated"
0,7.74405149089276,1.33261204642917,33.5510062467437,12.28841,3211282.59874943,0.67,1.08993093779653,1,0,0,"Uncultivated"
1,5.33217895576963,0.518477858950517,35.1322789297431,10.6597045,3157898.45405321,0.67,1.16104853327843,1,2,0,"Uncultivated"
0,7.0291586699794,1.17615335576996,44.2484253012243,21.3638733333333,2037707.11993344,0.65,1.08905964628603,1,0,0,"Uncultivated"
0,6.95226284099773,0.442868840153842,40.982105241937,12.086375,3170705.06583641,0.67,1.08250474259205,1,1,0,"Uncultivated"
0,7.32451672784507,0.624617741547693,46.0280798529472,21.8234033333333,2343840.10206251,0.52,0.979308868301781,1,1,0,"Uncultivated"
0,6.59015741962112,0.673095004297868,55.272765651373,8.579107,1526823.82133995,0.45,1.37766704212886,1,0,0,"Uncultivated"
0,8.11760851445733,0.166110237667526,45.9356797466629,19.33914,1873610.10830325,0.47,1.10186599210744,1,0,0,"Uncultivated"
0,6.88830861076249,0.357832512702059,48.4868807494619,9.4497295,1417343.0035112,0.46,1.00899216195456,1,0,0,"Uncultivated"
0,7.6930081734859,1.28271959120013,45.3113604865342,9.77479,1499028.96961094,0.48,1.01959315129129,1,0,0,"Uncultivated"
0,7.15054114824884,0.915432328884354,48.0223038108725,12.99944875,1657651.11385241,0.49,1.13690994245701,1,0,0,"Uncultivated"
0,7.25792544379149,2.41943377372255,44.2553653040803,9.214833,2045606.02628002,0.61,1.10307493212379,1,0,0,"Uncultivated"
0,6.81461590008769,0.397008854912696,48.5023353895094,14.937205,1322917.02530556,0.47,1.14138663809099,1,0,0,"Uncultivated"
0,6.1188054909536,0,43.0370260779129,16.13489,2340712.56921952,0.51,0.974424808150351,1,0,0,"Uncultivated"
0,7.16374936251849,0.579600677943444,44.4571177774781,20.165414,1993504.92473518,0.58,1.19116479830043,1,0,0,"Uncultivated"
0,7.68094078215532,0.191709403322001,53.4966077318886,11.05436,1256484.84410041,0.63,1.42315664465213,1,0,0,"Uncultivated"
0,7.34497943155804,0,40.4515575251556,17.82577,2964040.5986072,0.58,1.12125836882152,1,0,0,"Uncultivated"
0,7.0635024198879,0,39.922491425762,13.5356,2308512.26484079,0.57,1.07734139021545,1,0,0,"Uncultivated"
0,7.34220489150286,0.40864844913895,66.4254259005226,6.4930918,2138151.05606546,0.69,1.06799480742476,1,1,0,"Uncultivated"
1,6.92819855550938,1.36286307100061,36.7222619704301,14.8508357142857,3103691.56566906,0.65,1.12260323630586,1,1.5,0,"Uncultivated"
0,7.03851637276023,0.880529238002676,34.8356619070781,18.9648102564103,3156501.15295926,0.63,1.15067241393059,1,1,0,"Uncultivated"
0,6.84582015584381,0.918910192649411,48.4158954127314,19.61686,2837342.11233539,0.69,1.15365489806067,1,1,0,"Uncultivated"
0,7.69812505166883,2.28513572850805,42.5803448430997,15.209064,2364296.32020658,0.66,1.13521712478105,1,0,0,"Uncultivated"
0,7.12803519371698,0.537467164081644,37.0418371396129,15.4744066666667,3702059.21176692,0.65,1.17512105224017,1,1,0,"Uncultivated"
0,7.24284693758496,0.914346501621223,48.1854731129034,20.683166,2669641.37931034,0.51,1.1500963580282,1,1,0,"Uncultivated"
1,5.32300010646712,0.206663367779203,31.6166278756673,13.64822875,4789081.4479638,0.64,1.1451664046108,1,2,0,"Uncultivated"
1,5.41213824594307,0,27.5004146636658,12.0696133333333,4223895.80801944,0.64,1.16971765324362,1,1,0,"Uncultivated"
0,6.92233648769259,1.11158561224938,38.8094977918475,11.6956073333333,2955595.43436906,0.66,1.15367679011619,1,0,0,"Uncultivated"
1,7.68233159312481,1.63378964037722,34.76859343947,16.53597,3430076.40449438,0.59,1.03316072495519,1,1,0,"Uncultivated"
0,7.71542051354057,1.83650057539714,40.682538538516,20.3993633333333,2518822.11858761,0.66,1.12168648862643,1,2,0,"Uncultivated"
1,9.01321733549412,2.99849309535212,34.8445529419749,10.6936228333333,2795370.51850775,0.63,1.18816724762262,1,0,0,"Uncultivated"
0,5.87815247525124,0.430046237434114,57.2083877894131,8.133595,3012100.10319917,0.655,1.05598487255138,1,0,0,"Uncultivated"
1,5.92144948018542,0.16688134154442,44.0453584085027,11.9410526666667,4839089.85467695,0.61,1.02214957497678,1,1,0,"Uncultivated"
1,5.83513119362834,0,42.7877565750713,12.6077533333333,6102346.04806888,0.66,0.96426676008359,1,2,0,"Uncultivated"
1,5.58732178167882,0.292158971130981,43.004176308611,12.4821425,5326838.30171635,0.66,1.18486641305608,1,3,0,"Uncultivated"
1,5.86907247783468,0.0631318531732097,25.068200340725,9.2486,5317259.81308411,0.61,1.14878930683853,1,2,0,"Uncultivated"
1,5.96736982269951,1.41704539335567,36.8256851973208,13.56958,4193709.9921936,0.68,1.11314992109759,1,0,0,"Uncultivated"
1,6.54382903123901,1.78170117782601,32.83661173547,9.97976175,5756909.37727163,0.63,0.931756469672178,1,1,0,"Uncultivated"
1,6.1524259794301,1.35887826731535,34.496502099829,12.6368768611111,5470145.82533852,0.68,0.965174409824534,1,1,0,"Uncultivated"
1,6.03146760945919,1.99877230919803,33.2186050355264,9.70537203703704,4826570.93425606,0.67,0.939916628682107,1,2,0,"Uncultivated"
1,5.8077040306232,1.22305472557746,39.3701490843276,13.48933,6169091.86535764,0.57,0.923217853614672,1,3,0,"Uncultivated"
1,5.63600025401992,1.31731616728561,40.463260572711,13.5030233333333,4470734.18016548,0.57,0.96560707808734,1,4,0,"Uncultivated"
1,6.12313244869871,1.32384454738082,37.1162535365863,16.2360843486239,5415125.1183552,0.54,0.984511931927692,1,3,0,"Uncultivated"
0,5.94807489875681,0.921383191800927,34.1308081183181,13.07569,4855308.61244019,0.5,0.956630610504262,1,13,0,"Uncultivated"
1,6.25807542898388,2.74700348550267,34.2822399569342,13.489645,5450762.78956054,0.49,0.957210121532036,1,1.5,0.833333333333333,"Cultivated representative"
1,6.21440276669743,2.35687349953601,40.6243748582831,13.29849,8013886.96939783,0.52,1.0354989041419,1,4,0,"Uncultivated"
1,6.19845398745488,1.79796826698779,35.2581511010084,17.1251115789474,7741157.5740792,0.52,0.92826406547894,1,1,0,"Uncultivated"
1,6.63251214750063,0.894200377094489,34.1670709790408,18.082125,9279862.96392421,0.54,0.877110031290437,1,5.5,1,"Cultivated representative"
1,6.2858158568379,1.85770253798653,36.7247017861595,14.4989988857143,5685910.59342043,0.52,0.986726224253751,1,2.5,0,"Uncultivated"
1,6.75074681286185,0.254909284368899,32.7658415223711,4.70971546153846,3074107.62113465,0.7,1.02753633481386,1,1,0,"Uncultivated"
1,6.65537482791824,0.545345920373213,29.5204776552459,5.563917,3871666,0.69,1.08687061332253,1,0,0,"Uncultivated"
1,7.15554515339401,0.630993234230588,33.750846308895,3.5332684,3959789.95713411,0.72,1.04911692910501,1,1,0,"Uncultivated"
1,6.44593312307643,0.584745404397473,34.3133316070939,6.00333,3030429.71686294,0.68,0.991727136195747,1,1,0,"Uncultivated"
1,6.81193310971415,0.758717455773262,32.0399378697067,3.75631471428571,3292245.10368664,0.71,1.1088251845177,1,1.5,0,"Uncultivated"
1,7.05934096849216,0.275620923343454,33.7474629568621,3.736758,4004188.96777717,0.72,1.20754662080172,1,0,0,"Uncultivated"
1,7.13583120962778,0.0916892254122646,35.5860911553776,4.50637042857143,2805389.02147971,0.72,1.02714606189976,1,1,0,"Uncultivated"
1,7.14100409004308,0,32.2933966235241,4.19827085714286,2967780.42176089,0.72,1.13354344791416,1,0,0,"Uncultivated"
1,6.28013388757541,0.0265316923078491,30.8477137853448,7.17999809090909,3239728.11863914,0.67,0.973458409505256,1,0,0,"Uncultivated"
1,7.40322480730538,0.841228454963843,40.3193527893615,5.237824,1807180.44411271,0.71,1.12239124059855,1,0,0,"Uncultivated"
1,7.30005410754508,1.59287328674529,37.2768285844956,3.80842942857143,3005313.82910169,0.71,0.982921945619372,1,0,0,"Uncultivated"
1,6.79464413835566,2.36306609687768,30.0659457909776,5.192805,2843076.62236122,0.67,1.03333200414158,1,2,0,"Uncultivated"
1,7.68172115653476,2.62549738479958,35.0188499966824,5.4435065,2418487.04758405,0.7,1.0829083055266,1,0,0,"Uncultivated"
1,6.12309874260183,0,37.4878061303355,3.256324625,3342184.17448109,0.74,0.959805759044096,1,1,0,"Uncultivated"
1,6.28629553106867,0,39.5304548659637,5.090976,1831868.30015314,0.72,1.00509750989182,1,0,0,"Uncultivated"
1,7.99043383484424,3.59936223062312,31.8295263893964,7.46391633333333,2119678.62752205,0.69,1.07571478507898,1,0,0,"Uncultivated"
1,6.33591764386364,0,29.1632724716957,3.7554246,2973226.94617831,0.7,0.987906298560603,1,0,0,"Uncultivated"
1,7.23594100614864,1.27360002107149,31.7784840451602,4.47156825714286,3486766.41841571,0.7,1.07697022741994,1,1,0,"Uncultivated"
1,6.93078432569951,0.34602997495796,34.0136137520698,4.05452304081633,3000465.99837442,0.72,1.04059182184858,1,1,0,"Uncultivated"
1,6.1920389538497,0,34.3880943566936,4.9190435,3950632.10493442,0.695,1.05382501165283,1,0,0,"Uncultivated"
1,7.20473355001782,2.91249234960935,42.8947197220249,5.952749,1637590.26434558,0.71,0.930153814959433,1,0,0,"Uncultivated"
